id,description,value
599,"kDykpLHcwHJJUVj",278.863095
600,"AIeKufT7Yaa6dHC",942.914391
601,"d6u1ezaUam8gV9C",10.073617
602,"55Km4TERk0KdSsM",65.008931
603,"VGzQ5qNsH37Ogc1",0.722363
604,"HYmfzuWREAg9xJo",98.607512
605,"N0sniy3iQ5yErSz",535.622728
606,"8cmmsHUp8lOmFDg",9.549031
607,"suYnvt43O6GMmck",89.726953
608,"ZGcqN0WcgbA91Ji",201.086429
609,"RkMw5xcepu45Iqu",873.871097
610,"nsFj87bjK8GfU7H",96.970113
611,"XvR589tzXYmQtpF",0.713390
612,"CvjpOTFgipqpuAM",0.877348
613,"RPpxWKj1iL4J4Kn",49.323170
614,"fxsgREjJ8vaCbqW",897.700520
615,"OA3253iFP6fQAhJ",19.497741
616,"QaFls67iOgj4Vw1",0.998384
617,"5G0G9DmHFXnMLfB",0.305108
618,"PVXK4dCNCZPAg5e",85.389043
619,"ZZmqwfOLnNbtxIP",7.449944
620,"qWXoLcRuMXIaVdc",0.686404
621,"GlFwGM4KM3yC7zU",0.755404
622,"TOy5kL2Olf84tR8",70.148659
623,"sI3UKuGHHi2w8of",0.658718
624,"EJJtE82tgsW2Im0",6.760506
625,"q0pTATMfhv1jbxs",153.959073
626,"E62TlvnwySi6LyN",9.280174
627,"5l4EXHrtmse56Fp",0.145152
628,"nnZrDLQuphnR2Ft",44.943777
629,"qhqXGQMbIiZOQin",9.174155
630,"2ttKSU4AYVBIFAF",0.734163
631,"SyqIoIeOTYBLzdn",0.435387
632,"dHEexPp2k6WtYOh",0.387222
633,"FgxMlsmcQBAtrMZ",0.889233
634,"fKZIiROkmbBP07A",9.237926
635,"KDTAJmnfBR0Is0I",3.485187
636,"IqTTfAIghBcbV9J",9.198937
637,"CRtbYJZgQqN6Cr5",790.305195
638,"fdJNmgZyO3SfyXd",7.374147
639,"E1kAENSZubfMFWY",102.118644
640,"FuzFxwgwtWXUR2M",538.210122
641,"u4TKsVR1vGrF159",228.882896
642,"vgjazRf7Uo67tYj",482.374760
643,"Gw35Po94eCacskO",8.389256
644,"37uGL5VuseeS7zY",0.473502
645,"XP0HAPUN3aaPtFQ",981.788588
646,"huB34a0epdAbWfe",0.870693
647,"571OvoUkCR3TEKG",834.388732
648,"6GREUdo6FtKH6LD",763.341804
649,"YXhRDxgqqrj9BrM",2.537620
650,"ujz449sFNOQwmAx",0.975750
651,"un70AXXCm5pIZfw",0.405308
652,"5Tk0VGJBbEVoBAS",9.798686
653,"tuC4iRbcKTzfjnR",0.030260
654,"k5YIZdTRKosGu9u",2.816396
655,"EiRnmMeujRaItZL",0.419163
656,"62IZ7VON4DnWYXC",183.974773
657,"Xb8mTmpaY0kDCYV",3.088194
658,"lkMglEfJKasSOaS",679.463100
659,"BAYPEgGur5agWSH",7.904965
660,"GdanxzUFV0iLEIw",0.614779
661,"xn6AhdoHJxyOjMl",2.679321
662,"Audhapg8nbqbX7M",548.110516
663,"t3PWBnnUsawPO00",4.923308
664,"X9BagaSJ0Zd2Ehv",8.341694
665,"kgFEfFztrL2Urw2",3.700171
666,"wc0GgLLL8JQdnVl",34.308398
667,"YJr6RN6rL7M5k5A",7.672159
668,"LI7YU3ltVoZWlJA",0.194638
669,"1fOPvsXcEJYZLLz",5.776303
670,"hAujooYYzGMzJI5",965.187786
671,"hdFBUUZLqIZjtrs",15.515811
672,"roHgM3QkuS3BT77",2.127245
673,"mvmcx38vUOEkVTN",44.114348
674,"msZq2XLBuxF6UVR",88.217595
675,"oRFzwxYrpcYApqH",0.560929
676,"yfkfoac0Za8dfO5",13.745391
677,"cIBSvVveL4rFQuN",0.216030
678,"m8srHRRhXmYE8ED",7.449026
679,"0qqhXSq4f4WK99a",71.758261
680,"AsBkDYNvJcBx4OB",146.382416
681,"27iqOf7JHpnxavI",4.737178
682,"vOGEmzv5tShsFoK",902.216838
683,"dy9fhOHK0fgHrEv",530.082266
684,"comAVflpkA8J8WK",0.356270
685,"NQGRYcJsRbd8NjO",5.136936
686,"9HF4B3eOTaEtWKj",2.992170
687,"cDLvpYmXhj2oF9x",3.823839
688,"IWcuYBnW1BAXGEy",59.374012
689,"ywY47j5VRzyufTP",291.913681
690,"UfKLhi5H2BlveK9",5.458962
691,"hoduJyIPchQhazE",274.597395
692,"yM5dr3FtsiZaTem",2.145576
693,"xm4YZPm1422iVqM",82.875100
694,"gPRAlh92QwWk5kw",74.979305
695,"r94zTVMZbvaKKmR",0.780940
696,"v6Z7C1NUpMhH0XM",35.783355
697,"lWI603VLzL4VMvm",629.080425
698,"0nYjoh3ghLXpEiC",4.315467
699,"1TRpP8FmKXhVq58",58.809053
700,"bftR59RoD7mckzE",8.278077
701,"MlM1PvTKT4C65ok",0.189548
702,"uVhrQjdbiv995WQ",20.244171
703,"uwN4I5GGKnelOQs",4.124997
704,"p2u7xUn0xQHmlWk",4.936136
705,"ppep9l9OV8VEyEo",0.798465
706,"DEKRjVHl4NIn25V",588.570475
707,"e4i2cruKWTyg42v",0.686851
708,"iqL4UmoeCqYrRzI",0.728431
709,"ji5eqsHLYwEL0Ol",0.886522
710,"BRxhAA9b9eFbzKp",838.268214
711,"28MtM5tCI349NaL",79.692419
712,"cbmbqYBUaN8Qb88",151.475184
713,"l33eGn7fbd99nhz",0.414123
714,"zqTGWZCjtR9L2bs",435.562712
715,"uJhuZYpL0HhnPcZ",3.451303
716,"iyboHAU4O2x3BAc",77.236556
717,"3MWl7jCjkGofvq6",11.404577
718,"FwfwJ0vWnipAYqY",0.065282
719,"MtS5DhAR487h6P9",0.561394
720,"vtMTU04wVfruiTP",0.754886
721,"MW1Sq2fXGH1nvTj",1.392219
722,"5dhz4XWGfwg9BzX",0.618260
723,"G7QNhzqjVSCYrHU",0.551207
724,"gcQc3sELUdegQRH",63.800062
725,"Z6JlWZHxy6t3WY7",8.969113
726,"BwWzc3qJ2RRw93U",61.953132
727,"hjYqevZCmU5viLH",81.638426
728,"LXoh15TlO3La0sC",9.305302
729,"iKBJppTSk0n21KX",745.020689
730,"vqxQCWrBvuNtaVl",321.958375
731,"ssc7Kl9iGJLUzlf",256.702415
732,"70feicJKWBTYK8t",2.029364
733,"STSJ9G6gHmrTTDp",0.728202
734,"Dnoyi8dclirLsLB",0.141655
735,"QSSxMSdZzuko1f2",0.917028
736,"wQ6pAPeAMB82JyX",1.358109
737,"4odRBFneZ8agJki",103.761803
738,"gPX0WvcVd184yZj",2.034445
739,"6OeJEUBQkchPHLV",1.932216
740,"3bzOS2im5YnOaax",3.832324
741,"hipqkZVdWCwdKyu",146.295838
742,"w3Qs7vSxF8Dbs8I",0.527561
743,"Ensp7QpUBHTEhnL",8.873703
744,"d3kFjlcOmJ9xoqC",7.173355
745,"pPW9yaS1sypJerZ",2.259813
746,"i1AH2iARRls4JIo",8.311526
747,"ZFfEIcIh85AmW6h",114.014750
748,"XS9CvdgXUdgv40d",966.063537
749,"hRosKpAn0GRUDIU",78.629637
750,"rF8JhTb5EVQCf25",0.357879
751,"wO2KyZJzhC6iOfj",53.100490
752,"ts0YrKzJykm0BoJ",0.821902
753,"RLr817bdmEFkUoJ",925.454402
754,"2Ehtj8qwbsm3f5E",335.588870
755,"uezsUWd1BIbRDEn",669.901091
756,"h0NOrEdyDVF8w1c",0.859595
757,"RFvKrxL6ekBqjQ4",22.545741
758,"ddUENH64fx55cwD",64.233132
759,"yHB1dT46K6R935d",922.780013
760,"pcslVT8fAXFBj46",0.885770
761,"3UCSVX8aiQYRmnl",0.283560
762,"PkM7I3lxg6zG2MP",211.936438
763,"EXEXnYcayPpqX4i",0.697750
764,"BnJkwsVRXQ5WVbA",0.891324
765,"e0Ya3j0tW95ywC8",0.622211
766,"0W4W7BEDP34fMlz",204.675740
767,"evCFIAYgVVnmzFW",283.104941
768,"2zVbJZVtBdOQmOt",2.690191
769,"IyRdTfJoMsnakL8",71.486544
770,"JydKkvFRWEEWS8s",7.292787
771,"lbh5yOVepML1c8C",56.789699
772,"MTMhxvHCmqCp9SN",0.833403
773,"n5810Xrxmua6Fyx",906.507522
774,"HA1k4uhBBFNXOef",54.567733
775,"C0TTazRDLa3aGPb",47.024059
776,"YYSm0AKbWcrvOSf",0.552130
777,"iaxIeIw3QYCKeqj",0.883743
778,"1r4ESqwYddn970w",1.445437
779,"bPb4equytSjEy0z",55.306805
780,"WX8hX0kBESUgEnV",534.170490
781,"A3tyfNgMoFCXHaO",50.111578
782,"wzHwENk6ZKTrG69",9.247332
783,"CPHQTDFYWokLuOF",2.147346
784,"QezGKZjMkejm0GP",2.708028
785,"OiYvG8x20BzeUZY",6.921816
786,"dK56aWpneYrtkrJ",2.059616
787,"lEItvc9eB0IVnpH",642.585618
788,"OIRQFMuMF5nTXAF",0.609211
789,"xhl4UKc44Td1fOG",406.900314
790,"vo6PmiotTOz7l4Y",0.133669
791,"iG2mwCtDgwGwPMA",799.129485
792,"ZA7piMST3mB3ZzO",0.270723
793,"ri75WgI3NfsG6gJ",1.609719
794,"cVHtcA7yVVQ6KBu",0.588541
795,"IureToekr9MVoZB",0.723550
796,"zmiinA1wRW7S5n5",83.915592
797,"bGmmE4jePFbwufE",9.970160
798,"8Tjm3DT3FHOn8TA",0.164712
799,"qMIWdRZow9YtwAu",863.632780
800,"p7ZzIgMGzaVxGvv",54.094460
801,"rIDXnurISO9YYUW",7.237762
802,"ohey6diL4B9x2rI",491.083068
803,"9jDEFBpRYLz6zze",549.252634
804,"XWBYVJiHCiIWpmh",8.028863
805,"w5Ms3DNQyWTwWOG",2.365578
806,"ObhIRLsU7tiQeNb",9.503577
807,"DNHDQIVNoTVpQsr",0.476089
808,"JPpBemGWhSsQ9Pz",0.555470
809,"1wLLxxwEqto2HEQ",25.464523
810,"5xQ9L7Zx52aX6cZ",0.243165
811,"v8uV8EVxKIw2v4a",932.877779
812,"0dy7lbhMD05N8BF",48.662415
813,"0dUNIp9PxmRIl3F",0.142064
814,"hDH5am4lVO3aeL7",92.951432
815,"7LzSlc1L7gaoD7O",0.723614
816,"6OdTLwWUEUMX7rx",927.970190
817,"COUpCSgJ47sRHwc",786.720982
818,"B0VThKmElodIjad",301.859156
819,"5RT0TSr6lgxZLMI",38.807423
820,"NpUz6NKRiNTPovM",416.341841
821,"Sjv20KwCFtwaZ31",1.163032
822,"ef4fv9gA686Nfvn",8.907008
823,"Hd6he3FayrHFKTq",7.591829
824,"KOeZKwy9Q2DXakS",26.133888
825,"1LYK2QoxFGHk4GP",0.772894
826,"Ypw27VFFAv4Q6Rn",86.826368
827,"gBdqdAfT3yjk2B3",3.466459
828,"IW7P7Jo1sn34OlC",877.875493
829,"ObIGsXKXmumqxHt",16.616610
830,"78uq7PEe8dIrknz",16.122114
831,"5LG2603bgWhPuIy",6.535562
832,"3qc8XAxp3rAZD3u",0.043869
833,"vvPt2WrDtJhzzXj",52.063477
834,"8qP2CWzjX357wQh",45.471105
835,"EWeJBzNVlR3FPfM",30.196560
836,"mLC0hvUguLLtegC",35.749436
837,"m5wp5t980Ac0dnc",0.159838
838,"QSCWcjXgA3IKaWa",5.726921
839,"wlOxuXEhVFup2yv",757.187338
840,"MtCBCTIrwH1VrXM",351.239563
841,"I1yPukzUnGUvNW2",71.420705
842,"KL6jYMxfoJGoqac",20.993891
843,"kMq4QQqS3RCBzkO",0.648278
844,"acDkCx2VIBKVear",72.005487
845,"dhsqk5QSS8i41kX",0.070297
846,"UMJArfRx0kSN2HR",36.927462
847,"wt33xqWOl0gnQKQ",6.953389
848,"Xm21sZppTuQSUyk",73.516023
849,"xdPAOXALDguRiQw",4.755859
850,"zV6FU36pCNXqmk7",0.761419
851,"5ljeXqBDO3DPOMD",204.781136
852,"GmT9bv8Wsv0jKMq",0.215764
853,"nkNF8ozsfd8sb1H",9.003075
854,"FIIYxSC22upG6sM",0.695132
855,"GFuya6QPBVVf3EV",20.990669
856,"b2tDBURCh2psfyF",82.887771
857,"SBfzR90y9G8WKJE",5.662767
858,"WgfIq2gklrSjhgx",75.599767
859,"FUI1sZhZ4U3a5KZ",34.815371
860,"UeygLICO4RDN0Fb",7.800847
861,"w2tlpPsLNVmugZV",2.403032
862,"8n5AyYanxmqPrIQ",8.599555
863,"7K4WIlVJnVfDkqB",0.318401
864,"ZK6gl5Il5uxwYzH",240.527126
865,"i3Cmqr2Grgb7O6B",81.523305
866,"uAj8E0By37XBxmo",9.569172
867,"0fUyL18i5hAXxbo",0.616326
868,"mWfBK6cInnSXadJ",8.901715
869,"XUj5F3r9lmTMH9Y",697.909010
870,"tpaGQqMgyLyDsH1",4.507518
871,"G058DypJjunl0EH",672.281981
872,"DdDvrPMAWCUpaLu",0.380797
873,"3FfK6nBVIHiqWy3",46.691783
874,"qWgoVQVSe09C7yq",0.731328
875,"8eMlbdvLtvyuoN8",401.277772
876,"jjQ59vLkYUhHZ44",978.657718
877,"4j8CvhGN5MdXyfr",0.265720
878,"ooMSfIGnjMQWltF",0.046371
879,"OiTWVvmDTp2hhJY",564.410102
880,"1cewE23H7I6FDgi",634.909585
881,"fINhExfMPJ8G5Ke",446.449920
882,"w44MzUPAZns4wuA",78.996101
883,"dk5NHQfv372riga",4.520467
884,"2ov6JBvO2GQAohC",2.267494
885,"0Ew84oHwHfGtQp5",65.909505
886,"ztahaI76O82157e",0.977108
887,"8MfgtXthz3fDgYB",49.630561
888,"EjAeUeaBhrfKF8C",304.502395
889,"0FWPjiKl1huP1HD",223.452864
890,"RDX1oFcVOBAzwkp",36.074496
891,"RQoARzoVZZkEKST",8.895580
892,"tmZmoZT8IcdjMeS",720.667814
893,"8VhL98RSDBr35UN",795.249004
894,"k9o7nhgU6WR0UjE",0.318007
895,"MWwAsBhz9TaQYnB",4.982489
896,"OgH42C6pzkILUGq",1.611248
897,"q9ZjEb8K7EujFXO",9.323601
898,"EIc4XD3m2Lm6S8W",1.677597
899,"AA3FtugFIsUTh7R",2.560267
900,"R1ruyq82VUX9XAP",705.565621
901,"udu80jcB2Kr3CVp",0.441261
902,"TUbgBLEHBZ8b7yj",534.081647
903,"xk0GSjFBXCY7qcW",264.803534
904,"BIcNvyDVqHRixjv",31.414055
905,"fHTwe4HwR5uVJxD",20.361073
906,"uHR5SP6mI9ErSdG",0.019135
907,"0TjzMbkHrvRtFDi",658.571916
908,"x6IRcg7uh7AJuXW",79.774277
909,"46onYqxUsGThz6i",928.065650
910,"bu2Vkr0dsnihxX6",473.560616
911,"I7qDNSzR0QoissM",588.350001
912,"GEsI892mfxG4A6D",898.562025
913,"rrPc0wRHd9b9dN4",774.609805
914,"5zl6GdLr62JLeX9",0.022717
915,"O2l1HPzDJPuPFZB",367.475795
916,"enFfGUHNFF3QwRk",337.557861
917,"P2FcolH4hM1lTBr",22.361741
918,"oyfsBzN3yCblglM",0.338267
919,"zERgI77GHsCEVO4",98.715113
920,"JTiFjVrYkYhD7He",6.810291
921,"PqOwKgvxIt5AeL0",82.890711
922,"mugujy8jc5AEgjD",0.553898
923,"BWQ4f4bpcUBUw5v",0.100903
924,"38ENjUWZuB6PEgn",0.101490
925,"uG8JzpvE2Lkt0JX",16.922571
926,"C41WZ7JCBFT4RUy",241.565448
927,"oA2Noj6tkDhSVft",70.211429
928,"k1Cw2VQDyQWX10K",0.795315
929,"R5LKbp2rk1yojXa",14.120836
930,"60jFFI2SfXN09Cx",971.186886
931,"jxT9WOGdNhhKKEo",0.131065
932,"V0Ur7j0PLvIadmX",9.092571
933,"olPvXhHHNQ2hTlf",0.778689
934,"Sm2mau4zBc001ul",0.611521
935,"3Hy5qRMqhvZmY57",6.002556
936,"kiyH55CCz3Vcsly",0.443546
937,"jUWBnQInHKKDVtx",4.319540
938,"1p2QYHItIJBwZAv",0.078834
939,"CpaKdY0Zef3Rfzo",152.532567
940,"QMRTH5JoYaAukZi",41.035144
941,"5Cpy5eMJKekL34j",1.824041
942,"Vu1mf0FNqnlkzrO",218.707641
943,"7rDRNWbVxAqVzvF",38.070391
944,"L77G1YKz2E3dygP",32.561167
945,"oXULF4hKAFr6pkc",209.392197
946,"VsqzJ78ELoFkvnJ",0.227679
947,"gVoTgVIutn6J3hp",832.309208
948,"xe19LhOMUDLE2pK",640.426465
949,"mTkgPWpuRM8WyMC",2.771634
950,"fcRSIDQyEkkGAkt",31.616444
951,"KOEuVuyrY5ObVRz",0.149187
952,"belDwZDkUS0oWBx",503.307339
953,"5mjNlmi6EyZhrat",73.399184
954,"S9SrNRMYu5V2yVs",4.462737
955,"kbpU6ukClMt0SE8",8.641500
956,"g4fqQgQNxN7bSuY",85.903741
957,"wC42cVHNJsd4CEg",12.368142
958,"Axn213YlNplyH9T",88.264050
959,"lDJuegijghLFL04",0.964418
960,"rGcWYj5KQUdWKbh",860.611987
961,"lnA5oLctZDdQAIg",320.762680
962,"b7u6pkkLTDo8IIr",6.536047
963,"SlB5Z1NJHBVYi1R",0.419485
964,"H6gyfbBvDNyh5Rx",0.402127
965,"xgvU7XimwGu1zDL",0.952707
966,"Kyd9RK0b5ZSK8xq",57.417944
967,"PeOry2fXg1Ny8Yl",8.147619
968,"laT90Eca1dW46jr",4.394051
969,"ZAbm5LrGd9QiH0J",0.296083
970,"DTadJzJoFi8grrj",9.924853
971,"rDT9bufVD8UQUh6",397.516672
972,"i6yD4vLy6MmtWdD",93.060512
973,"BAHdOGWWOOlpAsg",2.799114
974,"bnc0ByEsS6eVEuH",7.690033
975,"HxnCS5fia2Eyuht",0.417143
976,"TfdwHH8cgimTwXC",66.926425
977,"kfyS9pMYXvr1taH",66.569489
978,"HUbdW7jZp0Qbcmq",4.558172
979,"gw0L2YkYoVMqFvN",729.459096
980,"HTUzqSi2coMuNHe",0.072251
981,"KxWzjpgHRmWWcwx",4.080819
982,"MLDhfKZMjx5tEDc",5.792655
983,"tVz2s4JuqMspXOh",0.713614
984,"3D3KpCdIMKhYBOI",8.911474
985,"d6TSqqe3D9Eul9E",6.279162
986,"AocALk3UpU7CKvR",345.698091
987,"S17aI7toMNDaJ4n",0.944239
988,"DnXmxxHXZpNTEwB",0.958616
989,"jRnkVaqmi4aecnj",120.645673
990,"AKmBgSTuiolnJ6r",1.423282
991,"tdz1m711EKpadUL",2.038367
992,"aw0s6zq7OMYYI1o",37.408936
993,"tmRRZ06X9j9WvUs",9.189943
994,"Lwzhs3ULyEAfaG6",27.042864
995,"j7FtfVD511ReHjs",4.579850
996,"ldnmdJ8bABHWNim",5.814976
997,"S1rLYzgvfrCv2Jz",0.152379
998,"9ruX4jIFxXXEojr",0.797511
999,"P3mNKQWUPVF76HS",1.321049
1000,"DC68FTTk5mgcM5b",472.528586
1001,"RfvT7fsDegy01tI",4.586242
1002,"1KNAmYKO0ylEbQB",0.352388
1003,"tTQbBNX3iMVlxPU",38.543121
1004,"4dOJXTpo30dMiFO",146.369022
1005,"mxyUe8hAoMOpx6B",440.418116
1006,"GsUuzb4xqngTnOM",4.391082
1007,"4eePXXv4Iro9B1e",125.762467
1008,"m0I3TYyeGEDSEAH",0.991915
1009,"yuhwvlMhsReBmJd",34.977673
1010,"h9c5N2Op3h22HNd",0.852396
1011,"TuZbX7JdK6FKLwV",8.965703
1012,"b5t2FJFTHp04tvG",8.574381
1013,"dahnWaBSlbINvyY",0.961030
1014,"bEsYJvtFFsxTbvL",0.186666
1015,"6PQMZEAETQPHDw0",291.028344
1016,"NUg18y4yxnAsidh",58.709566
1017,"EDeUFFQCrskuBUw",6.311549
1018,"hZfHN0WEkEwt4tr",4.186864
1019,"U5nQMvNx2ODQ7Vb",1.239371
1020,"iXBToNrDwtCFtyp",9.236298
1021,"CqfITIGdAMgQXhY",0.115525
1022,"BHH61nJz0iG4WtM",58.010453
1023,"wDS25UMZwAxLPwi",920.722154
1024,"m4f8trGlTqOmXms",9.613140
1025,"FkumAfDYhWcRWYn",49.532918
1026,"haBw24BRAa30ojZ",23.491633
1027,"WpAxQRTR2p3B7li",655.712508
1028,"gBY9DeBhaXMnxFD",591.912185
1029,"l068Q38j26jS7NS",0.790758
1030,"TqMEQUGDoSiO9el",0.036587
1031,"WArgqI6iSilPSvY",8.247389
1032,"c9rGwQ7J5U1GvLU",520.772011
1033,"spV4cBblZQuWrzh",0.507116
1034,"XU1V4D5zFqe6BJe",993.540885
1035,"lhqCrO1DE8AEJy6",0.517995
1036,"3GBP3Q8lOd3sxt3",0.299368
1037,"vLCA58LH1of9PCS",9.814022
1038,"k8BH0xFB3Tv4wbg",50.052286
1039,"gSZ6aLTlD2ef69W",47.060311
1040,"LYfMAcyU2gtUQg6",62.763841
1041,"52bUQw9t0BhTPAv",5.604185
1042,"sHu8jsGpSX0muro",0.478991
1043,"3RUnp7zWh42tVk6",3.776598
1044,"JBGLbrAqrsVFqqD",0.943575
1045,"VmN4fGyw2dotAm4",26.826307
1046,"LKZZ4itzXRBoo6S",0.427276
1047,"0f3M9YdLEuH9GXz",0.026010
1048,"Ae4QgbPvWCxYxra",82.472618
1049,"N1CfFyXbyhbqBD3",94.948127
1050,"quUe67ogjQ6Hl2h",1.209110
1051,"3aLXtgptOf6eZEJ",576.131401
1052,"quDiNy5lkyhxZma",0.569250
1053,"LhCiYs1LGm7Lwbx",0.909780
1054,"52KykFBEkoXklQ9",911.703411
1055,"PYDLunWlY46gCsJ",847.097684
1056,"KwlK4yvXE7eLjeo",68.547086
1057,"MNNcH7oFJuWbWBa",0.874551
1058,"OMNJfF6aHTqdATZ",0.622615
1059,"AXGWh7gbdE87SE4",0.668159
1060,"NbaoUVLsxB3UmBY",0.146796
1061,"V368PsvkjW0S27p",1.824107
1062,"tnp4aWlABjnuAxP",0.183972
1063,"r2CwAOukRdqgQTJ",2.227460
1064,"IVbeYOiA3XtWglR",903.237415
1065,"KxMgcUR6EZ4Sxpk",86.845317
1066,"P8QE0l7OF6OoNOq",0.447488
1067,"5NSk8rBWS62iPvp",0.412919
1068,"Vo2hpFsvMZ1ixar",0.149241
1069,"i7CdyIBEz17wyZm",53.517720
1070,"MX0NBB6aV4l0JYW",5.415391
1071,"AG77Crny732WCFc",0.139887
1072,"XLUa58hHCONYb9o",30.498658
1073,"Tg2i5DRsDYLqn6h",773.825915
1074,"oUrA5vZ7soimepb",87.188896
1075,"2xlrE9Sdpj6pCxx",98.308880
1076,"IX9ghDIoICFBXrj",5.920569
1077,"sgZ06df1aJD3OpD",4.387106
1078,"x63HMeE3CysZuvw",8.098849
1079,"kFTIUCYSMQmqLu0",9.556316
1080,"oMjgPCZnEQhxPkj",0.446132
1081,"m62WRVHwpOzVBza",9.478386
1082,"jSH3qhEUryl7A8S",45.507171
1083,"XJdVjN6q2C2HLt1",7.717882
1084,"DUxYp4xtztcPWpq",7.350987
1085,"XlaWjSgJ7HNp8r5",0.804752
1086,"v4a1J6JYbaCOJIA",7.532811
1087,"u5PZ1CPAAkAsQKf",676.327597
1088,"OsiU2gOdJnOWgOm",0.870475
1089,"bkJ3omMCa9zrcjp",354.509344
1090,"aho9n9KZtQhLNk1",13.338900
1091,"ygdUy7hitrxwmCJ",69.146631
1092,"k5PImclt7WKTV4g",0.641718
1093,"HnTL8yMXJKXjgTS",311.962527
1094,"4bWDhPucBgw4Kl6",557.903805
1095,"x988IiBPLiZ8xEV",587.267171
1096,"TLY62TjMbSmJKXy",55.771391
1097,"AAmEfqBXmCESY2j",0.612192
1098,"7rQ8Q2Qi7PqRAyH",0.373311
1099,"p6zOPVdOJLbJRwy",7.834821
1100,"092BCsAlEI8jVsZ",3.010989
1101,"JhGVyK3U8Bjf6DI",4.040878
1102,"vVhKHJ12P1qwael",0.845266
1103,"FsvDQ6Y32JUtoad",0.184305
1104,"IHES642cVV5DDH5",10.920271
1105,"1RfZlozFGlbv9gY",2.697932
1106,"MMUBbmfDLPMgRC1",9.710278
1107,"XuXkgPu5QQoX6fg",0.532681
1108,"VxhQPG78dcxJ5Mt",64.163202
1109,"2P0YJhFh1HdIzWI",0.023485
1110,"JvlL9g6JVy9DDPK",64.969247
1111,"QO0L1j1R07vgjrn",0.409375
1112,"3nvSCwP3D1dEB8v",222.981959
1113,"UInP7Ms7BRLtqJh",5.092635
1114,"l95053Ka1LWqHLX",0.760715
1115,"jKszCbUOMBuGP04",98.235170
1116,"e814ujul4f6Jge7",54.258912
1117,"mfmEUFQihxZvk44",0.333736
1118,"rhRK4W26W2YEFbL",2.836203
1119,"ZmffmU19IEqhV0K",0.167270
1120,"cXYWbQYUQcbPIH4",8.150481
1121,"VyCslLvyMHP12zp",334.656007
1122,"oIlBi6mVEZUSbhY",264.788086
1123,"R62Q3lI2vP5Gyfo",877.793144
1124,"5Pvmfe1NROmvrhF",0.167240
1125,"rln9iLfgw0ArCB1",2.994788
1126,"azWREUjT9YoHfVx",0.780814
1127,"OiWjpCxkYTlRTYk",267.973503
1128,"AAkGnC08ETGzwHo",66.836187
1129,"qV8qqXnAagtRD9e",0.846509
1130,"tCccPDCiloTuGRO",6.325123
1131,"63tnzUpJQ9JsirG",362.335645
1132,"KdWWqrgeanuYIfC",4.237150
1133,"Y741CBhzblV986D",10.223962
1134,"kvtxVhK6LgiF79b",8.394152
1135,"ryG0QbQeyiIg6Xc",92.288068
1136,"WbU62RorNVxBkKv",0.222274
1137,"abG7WsLLOeeHm6g",50.543057
1138,"OWxbral5Ofokxu2",2.932894
1139,"8uZQLZ45PsSQTDa",369.741440
1140,"fbJVCK1UC5o5iCf",0.467931
1141,"xbAEIO77JcMuDrc",910.579571
1142,"3rouZ8wfPKxcNGN",9.955120
1143,"fe9gazM8GrkH1Br",8.323618
1144,"ZYuFadNDnl9GQ8v",89.812145
1145,"TJXGgO0l4kc66wi",0.161130
1146,"wpyOp5Cu19w91Jy",71.844939
1147,"7Jq6u96z4HmPyuh",72.199327
1148,"an5eWEM0nZJ3YbT",0.188559
1149,"zcifBaUg2Vi8iMm",9.662012
1150,"purXqWTD1zRsRLK",1.534004
1151,"MJnVJd2y9HukXM4",2.677642
1152,"NKp22L67YwoEhzd",0.451771
1153,"1cg4yt17D0Tm3fS",7.279285
1154,"gCU7D91yRjKU5AZ",0.674021
1155,"w8Yu4tRwKOaVOM1",7.922626
1156,"j9aWyt0b2074Iqx",0.786082
1157,"VTMILKOyT8nhxXR",193.816468
1158,"fYZK7VTm7zLpgxt",0.252326
1159,"t6lxI4RPZ5r8uHb",9.829747
1160,"uO5QrYdot92lgW2",925.246181
1161,"YVCz7j08Rn3yujw",71.551135
1162,"0TGaV9LPebPtGxQ",269.448504
1163,"KnSyOsgJMgunM9M",2.122617
1164,"BmbtPZrnjPIZUAL",0.147960
1165,"g7hsdgCivZoU7hf",843.885067
1166,"XCcWIBfUa2rOFAX",9.618065
1167,"6tmDACSI5OKCVUf",2.396647
1168,"pW5BNwtTzm7hTER",8.673415
1169,"BVv8sadUQYGbKQk",379.777659
1170,"BH6H5Mp0b0kwCxa",38.475789
1171,"9gk0suXA8gtrYP1",5.252094
1172,"YUr8YpS52C6Hbju",227.284181
1173,"0i8EVNKNCRSv8no",0.871108
1174,"E8s56Va7zfSCzuQ",730.343823
1175,"oAST8xHVHcJ0xNk",2.999802
1176,"Wz3JXF0ezuyGewk",414.085995
1177,"KSDPFRKsoK7qeZm",3.618415
1178,"x7bRpZOS3acSHSp",0.265346
1179,"FLcDBC5zfIXzfpq",13.037000
1180,"PtSEv624MmUqK80",2.827594
1181,"fSCdgkKbNA4UPRt",8.549533
1182,"LPY6QbbSPRNdtqy",6.034884
1183,"kZs8vD01aWOBffV",27.834914
1184,"EwxmqgAfvYax3d7",581.381607
1185,"mJgC7wZmwxQEDL5",0.033372
1186,"OUJAmvwixScQ9Mx",4.475602
1187,"HNhYA7FISMUUhcg",77.291264
1188,"SJp8fCCrZQ9jKLT",0.801935
1189,"RXNlOKTdEl1A4vf",0.791374
